HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
NO00093804; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00093804,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00319250; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319250,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00067917; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00067917,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071001; Desligado; ; ; ; transp.biz; 
NO0006941; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO0006941,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00066165; Desligado; ; ; ; transp.biz; 
MI00280563; Desligado; ; ; ; transp.biz; 
NO00059456; Desligado; ; ; ; transp.biz; 
NO00074342; Desligado; ; ; ; transp.biz; 
MI00303544; Desligado; ; ; ; transp.biz; 
NO00036639; Desligado; ; ; ; transp.biz; 
MI00287793; Desligado; ; ; ; transp.biz; 
NO00071226; Desligado; ; ; ; transp.biz; 
MI00291958; Desligado; ; ; ; transp.biz; 
NO00068996; Desligado; ; ; ; transp.biz; 
NO00068817; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068817,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00076991; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00076991,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00260998; Desligado; ; ; ; transp.biz; 
NO00063571; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00063571,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00234553; Desligado; ; ; ; transp.biz; 
NO00090855; Desligado; ; ; ; transp.biz; 
MI00267754; Desligado; ; ; ; transp.biz; 
NO00073729; Inexistente; -; -; -; -; -
NO00041308; Desligado; ; ; ; transp.biz; 
MI00277249; Desligado; ; ; ; transp.biz; 
MI00283185; Desligado; ; ; ; transp.biz; 
NO00071401; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071401,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00267578; Inexistente; -; -; -; -; -
NO00046830; Desligado; ; ; ; transp.biz; 
NO00068838; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068838,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00047259; Desligado; ; ; ; transp.biz; 
MI00295832; Ligado; ; ; ; transp.biz; 
MI00290502; Desligado; ; ; ; transp.biz; 
MV00004255; Ligado; ; ; ; transp.biz; 
NO00050949; Desligado; ; ; ; transp.biz; 
MI00203885; Desligado; ; ; ; transp.biz; 
MV00002917; Ligado; ; ; ; transp.biz; 
NO00093791; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00093791,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00235544; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00235544,OU=Onshore,OU=TIC-BC,OU=Desktops,DC=transp,DC=biz
MI00286282; Desligado; ; ; ; transp.biz; 
ES00007466; Inexistente; -; -; -; -; -
NO00058842; Desligado; ; ; ; transp.biz; 
MI00319413; Desligado; ; ; ; transp.biz; 
NO00094012; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00094012,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00085901; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085901,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00087827; Desligado; ; ; ; transp.biz; 
NO00092272; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00092272,OU=Windows10,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00285987; Desligado; ; ; ; transp.biz; 
NO00091462; Desligado; ; ; ; transp.biz; 
NO00085755; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085755,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00253917; Desligado; ; ; ; transp.biz; 
NO00047250; Desligado; ; ; ; transp.biz; 
NO00068999; Desligado; ; ; ; transp.biz; 
MI00267724; Desligado; ; ; ; transp.biz; 
NO00092548; Desligado; ; ; ; transp.biz; 
NO00085903; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085903,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00066390; Desligado; ; ; ; transp.biz; 
NO00067884; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067884,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00238776; Desligado; ; ; ; transp.biz; 
MI00283569; Desligado; ; ; ; transp.biz; 
MI00255720; Desligado; ; ; ; transp.biz; 
MI00326977; Desligado; ; ; ; transp.biz; 
NO00056759; Desligado; ; ; ; transp.biz; 
NO00091513; Desligado; ; ; ; transp.biz; 
MI00320488; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320488,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00091493; Desligado; ; ; ; transp.biz; 
NO00091491; Desligado; ; ; ; transp.biz; 
NO00091332; Desligado; ; ; ; transp.biz; 
TPLTVIRTUAL1; Ligado; ; ; ; transp.biz; 
NO00054604; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054604,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00057805; Desligado; ; ; ; transp.biz; 
NO00089376; Desligado; ; ; ; transp.biz; 
NO00071290; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071290,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00278998; Inexistente; -; -; -; -; -
NO00094015; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00094015,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00277938; Desligado; ; ; ; transp.biz; 
NO00059815; Desligado; ; ; ; transp.biz; 
NO00063351; Desligado; ; ; ; transp.biz; 
MI185601; Desligado; ; ; ; transp.biz; 
MI187704; Inexistente; -; -; -; -; -
MI00261028; Desligado; ; ; ; transp.biz; 
NO00046717; Desligado; ; ; ; transp.biz; 
MI00204736; Desligado; ; ; ; transp.biz; 
NO00076770; Desligado; ; ; ; transp.biz; 
NO00080295; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00080295,OU=TA-Manaus,OU=TIC-AM,OU=Notebooks,DC=transp,DC=biz
MI183578; Desligado; ; ; ; transp.biz; 
NO00064018; Desligado; ; ; ; transp.biz; 
MI00197595; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00197595,OU=Onshore,OU=TIC-BC,OU=Desktops,DC=transp,DC=biz
MI00319421; Desligado; ; ; ; transp.biz; 
NO00071610; Desligado; ; ; ; transp.biz; 
NO00091669; Desligado; ; ; ; transp.biz; 
MV00002456; Ligado; ; ; ; transp.biz; 
NO00061111; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00061111,OU=GUARAREMA,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
NO00070934; Desligado; ; ; ; transp.biz; 
NO00050193; Desligado; ; ; ; transp.biz; 
NO00091789; Ligado; ; ; ; transp.biz; 
NO00091574; Desligado; ; ; ; transp.biz; 
NO00079839; Desligado; ; ; ; transp.biz; 
MI00288014; Desligado; ; ; ; transp.biz; 
MI00208915; Desligado; ; ; ; transp.biz; 
NO00092698; Desligado; ; ; ; transp.biz; 
MI00311382; Desligado; ; ; ; transp.biz; 
NO00078117; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00078117,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00255019; Desligado; ; ; ; transp.biz; 
MI188407; Desligado; ; ; ; transp.biz; 
NO00091612; Desligado; ; ; ; transp.biz; 
MI00279230; Ligado; ; ; ; transp.biz; 
NO00054609; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054609,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00288199; Desligado; ; ; ; transp.biz; 
MI00319668; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319668,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00199139; Desligado; ; ; ; transp.biz; 
NO00058562; Desligado; ; ; ; transp.biz; 
NO00069980; Desligado; ; ; ; transp.biz; 
NO00061442; Desligado; ; ; ; transp.biz; 
MI00196906; Desligado; ; ; ; transp.biz; 
MI00281857; Ligado; ; ; ; transp.biz; 
MI00292086; Desligado; ; ; ; transp.biz; 
NO00064507; Desligado; ; ; ; transp.biz; 
NO00068440; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068440,OU=GUARAREMA,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
MI191685; Desligado; ; ; ; transp.biz; 
NO00068317; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068317,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00195751; Inexistente; -; -; -; -; -
NO00078036; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00078036,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00072094; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072094,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00050674; Desligado; ; ; ; transp.biz; 
MI00321768; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321768,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00257164; Desligado; ; ; ; transp.biz; 
NO00056920; Desligado; ; ; ; transp.biz; 
NO00068821; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068821,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00064481; Desligado; ; ; ; transp.biz; 
NO00091379; Desligado; ; ; ; transp.biz; 
NO00071391; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071391,OU=ILHA,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00087095; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00087095,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MV00002956; Ligado; ; ; ; transp.biz; 
TEST-007; Ligado; ; ; ; transp.biz; 
NO00080986; Desligado; ; ; ; transp.biz; 
NO00044756; Desligado; ; ; ; transp.biz; 
NO000079825; Inexistente; -; -; -; -; -
MI00215526; Desligado; ; ; ; transp.biz; 
MI00212484; Desligado; ; ; ; transp.biz; 
MI00291430; Desligado; ; ; ; transp.biz; 
MI00317719; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317719,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00204787; Desligado; ; ; ; transp.biz; 
MI00319738; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319738,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321984; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321984,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00237296; Desligado; ; ; ; transp.biz; 
MI00308598; Desligado; ; ; ; transp.biz; 
NO00058577; Desligado; ; ; ; transp.biz; 
MI00279363; Desligado; ; ; ; transp.biz; 
NO00063853; Desligado; ; ; ; transp.biz; 
NO00068329; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068329,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068304; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068304,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00079114; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00079114,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00236321; Desligado; ; ; ; transp.biz; 
MI00316438; Desligado; ; ; ; transp.biz; 
MI00317749; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317749,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320651; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320651,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI002264; Desligado; ; ; ; transp.biz; 
MI00277501; Desligado; ; ; ; transp.biz; 
MI00320173; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00320173,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO028615; Desligado; ; ; ; transp.biz; 
MI00315904; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315904,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00328396; Desligado; ; ; ; transp.biz; 
NO00049923; Desligado; ; ; ; transp.biz; 
MV00002973; Desligado; ; ; ; transp.biz; 
NO00068742; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068742,OU=CANOAS,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
MI00312000; Inexistente; -; -; -; -; -
NO00054554; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054554,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00286769; Desligado; ; ; ; transp.biz; 
NO00061631; Desligado; ; ; ; transp.biz; 
MI00207584; Desligado; ; ; ; transp.biz; 
MI00253503; Desligado; ; ; ; transp.biz; 
NO00075472; Desligado; ; ; ; transp.biz; 
NO00056519; Inexistente; -; -; -; -; -
NO00069453; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069453,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00197761; Ligado; ; ; ; transp.biz; 
MI00305127; Ligado; ; ; ; transp.biz; 
MI00292541; Desligado; ; ; ; transp.biz; 
MI00300496; Desligado; ; ; ; transp.biz; 
MI00294328; Desligado; ; ; ; transp.biz; 
NO00079111; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00079111,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00074888; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00074888,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00324378; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00324378,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00078092; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00078092,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00215569; Desligado; ; ; ; transp.biz; 
NO00064713; Desligado; ; ; ; transp.biz; 
MI00324327; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324327,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00042779; Inexistente; -; -; -; -; -
NO00069395; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069395,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071227; Desligado; ; ; ; transp.biz; 
ES004259; Desligado; ; ; ; transp.biz; 
NO00056562; Desligado; ; ; ; transp.biz; 
MI00315152; Desligado; ; ; ; transp.biz; 
NO00060277; Desligado; ; ; ; transp.biz; 
MI00268132; Desligado; ; ; ; transp.biz; 
MI00263281; Desligado; ; ; ; transp.biz; 
MI00216859; Desligado; ; ; ; transp.biz; 
NO00036567; Desligado; ; ; ; transp.biz; 
NO00044798; Desligado; ; ; ; transp.biz; 
NO00052794; Inexistente; -; -; -; -; -
NO00060249; Inexistente; -; -; -; -; -
NO00062663; Desligado; ; ; ; transp.biz; 
NO00050258; Desligado; ; ; ; transp.biz; 
MI00269629; Desligado; ; ; ; transp.biz; 
MI00242808; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00242808,OU=Onshore,OU=TIC-BC,OU=Desktops,DC=transp,DC=biz
NO00068231; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068231,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00313314; Desligado; ; ; ; transp.biz; 
NO00091605; Desligado; ; ; ; transp.biz; 
NO00059454; Desligado; ; ; ; transp.biz; 
NO00006478; Inexistente; -; -; -; -; -
NO00052754; Desligado; ; ; ; transp.biz; 
NO00050568; Inexistente; -; -; -; -; -
MI00283004; Desligado; ; ; ; transp.biz; 
NO00083179; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00083179,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00044902; Inexistente; -; -; -; -; -
NO0042671; Desligado; ; ; ; transp.biz; 
NO00072303; Desligado; ; ; ; transp.biz; 
NO00052926; Desligado; ; ; ; transp.biz; 
MI00269145; Desligado; ; ; ; transp.biz; 
NO00058653; Desligado; ; ; ; transp.biz; 
MI00294215; Desligado; ; ; ; transp.biz; 
NO00053357; Desligado; ; ; ; transp.biz; 
MI00308355; Inexistente; -; -; -; -; -
MI00214790; Desligado; ; ; ; transp.biz; 
MI00291540; Desligado; ; ; ; transp.biz; 
MI00230099; Desligado; ; ; ; transp.biz; 
MI00324248; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324248,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00324240; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324240,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00203508; Desligado; ; ; ; transp.biz; 
MI00290858; Desligado; ; ; ; transp.biz; 
MI00288955; Desligado; ; ; ; transp.biz; 
NO00072357; Desligado; ; ; ; transp.biz; 
NO00057621; Desligado; ; ; ; transp.biz; 
NO00091383; Desligado; ; ; ; transp.biz; 
MI00317804; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317804,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00061139; Inexistente; -; -; -; -; -
NO00061628; Desligado; ; ; ; transp.biz; 
MI00259894; Desligado; ; ; ; transp.biz; 
NO00061460; Desligado; ; ; ; transp.biz; 
NO00064228; Desligado; ; ; ; transp.biz; 
NO00061856; Desligado; ; ; ; transp.biz; 
MI00313225; Desligado; ; ; ; transp.biz; 
NO00059432; Desligado; ; ; ; transp.biz; 
MI00328824; Desligado; ; ; ; transp.biz; 
NO0071348; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO0071348,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00046851; Desligado; ; ; ; transp.biz; 
NO00093777; Desligado; ; ; ; transp.biz; 
NO00091430; Desligado; ; ; ; transp.biz; 
MI00251897; Desligado; ; ; ; transp.biz; 
NO00040820; Desligado; ; ; ; transp.biz; 
MI00283777; Inexistente; -; -; -; -; -
NO00064284; Ligado; ; ; ; transp.biz; 
NO00059551; Desligado; ; ; ; transp.biz; 
NO00067919; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067919,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI188401; Desligado; ; ; ; transp.biz; 
MI185094; Inexistente; -; -; -; -; -
MI00268864; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00268864,OU=Onshore,OU=TIC-BC,OU=Desktops,DC=transp,DC=biz
MI00320631; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320631,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322865; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322865,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI189220; Desligado; ; ; ; transp.biz; 
MI00197591; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00197591,OU=Onshore,OU=TIC-BC,OU=Desktops,DC=transp,DC=biz
NO00069522; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069522,OU=GUARULHOS,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
NO00080686; Desligado; ; ; ; transp.biz; 
MI00213520; Desligado; ; ; ; transp.biz; 
MI00315974; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315974,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00083193; Desligado; ; ; ; transp.biz; 
MI00315956; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315956,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00082149; Inexistente; -; -; -; -; -
NO00068658; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068658,OU=GUARAREMA,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
NO00058561; Inexistente; -; -; -; -; -
MI00315928; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315928,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00228871; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00228871,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00067909; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067909,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320692; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320692,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321251; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321251,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00091454; Desligado; ; ; ; transp.biz; 
MI00217817; Desligado; ; ; ; transp.biz; 
NO00084762; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00084762,OU=SAO CAETANO,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
NO00049214; Desligado; ; ; ; transp.biz; 
NO00077306; Desligado; ; ; ; transp.biz; 
NO00042753; Desligado; ; ; ; transp.biz; 
MI00281528; Desligado; ; ; ; transp.biz; 
NO00092027; Desligado; ; ; ; transp.biz; 
MI00324893; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324893,OU=TA-Manaus,OU=TIC-AM,OU=Desktops,DC=transp,DC=biz
MI00217270; Desligado; ; ; ; transp.biz; 
NO00050969; Desligado; ; ; ; transp.biz; 
MI00283554; Desligado; ; ; ; transp.biz; 
MI00282187; Desligado; ; ; ; transp.biz; 
MI00275541; Desligado; ; ; ; transp.biz; 
NO00059013; Desligado; ; ; ; transp.biz; 
NO00072114; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072114,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00283352; Desligado; ; ; ; transp.biz; 
NO00082151; Desligado; ; ; ; transp.biz; 
MI00298995; Desligado; ; ; ; transp.biz; 
NO00044932; Desligado; ; ; ; transp.biz; 
NO00059557; Inexistente; -; -; -; -; -
NO00074171; Desligado; ; ; ; transp.biz; 
MI183140; Desligado; ; ; ; transp.biz; 
MI00208784; Desligado; ; ; ; transp.biz; 
MI00208776; Desligado; ; ; ; transp.biz; 
MI00307982; Desligado; ; ; ; transp.biz; 
MI00326427; Desligado; ; ; ; transp.biz; 
NO00066870; Ligado; ; ; ; transp.biz; 
MI00291138; Desligado; ; ; ; transp.biz; 
MI184139; Inexistente; -; -; -; -; -
NO00068902; Desligado; ; ; ; transp.biz; 
NO00067905; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067905,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00044720; Ligado; ; ; ; transp.biz; 
NO00059349; Desligado; ; ; ; transp.biz; 
MI00290146; Desligado; ; ; ; transp.biz; 
NO00093046; Desligado; ; ; ; transp.biz; 
NO0006689; Desligado; ; ; ; transp.biz; 
NO00061454; Desligado; ; ; ; transp.biz; 
NO00086748; Desligado; ; ; ; transp.biz; 
NO00092962; Desligado; ; ; ; transp.biz; 
NO00041443; Desligado; ; ; ; transp.biz; 
NO00069735; Desligado; ; ; ; transp.biz; 
NO00077672; Desligado; ; ; ; transp.biz; 
MI00256238; Desligado; ; ; ; transp.biz; 
NO00076321; Ligado; ; ; ; transp.biz; 
MI00319723; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319723,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00042797; Desligado; ; ; ; transp.biz; 
NO00062837; Desligado; ; ; ; transp.biz; 
MI186944; Desligado; ; ; ; transp.biz; 
MV00001826; Desligado; ; ; ; transp.biz; 
MI00327208; Desligado; ; ; ; transp.biz; 
MI00256303; Desligado; ; ; ; transp.biz; 
MI00262073; Desligado; ; ; ; transp.biz; 
ES00006527; Desligado; ; ; ; transp.biz; 
NO00072122; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072122,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00280372; Desligado; ; ; ; transp.biz; 
NO00068247; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068247,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00209289; Inexistente; -; -; -; -; -
MV00003969; Desligado; ; ; ; transp.biz; 
NO00067889; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067889,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
ES00005906; Desligado; ; ; ; transp.biz; 
NO00060240; Inexistente; -; -; -; -; -
NO00069506; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069506,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00280840; Desligado; ; ; ; transp.biz; 
NO00041476; Inexistente; -; -; -; -; -
NO00041588; Desligado; ; ; ; transp.biz; 
MI00314410; Inexistente; -; -; -; -; -
MI00209284; Desligado; ; ; ; transp.biz; 
MI00303284; Desligado; ; ; ; transp.biz; 
MI00324185; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324185,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00324584; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324584,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00255243; Desligado; ; ; ; transp.biz; 
NO00083163; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00083163,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00094300; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00094300,OU=SUAPE,OU=TIC-SEAL,OU=Notebooks,DC=transp,DC=biz
MI178075; Desligado; ; ; ; transp.biz; 
MI00211433; Desligado; ; ; ; transp.biz; 
